date,underlying_price,day_type,historical_iv,vol_surface_iv
2025-03-03,583.77001953125,option_trading,0.12901308446618476,0.09819755795809021
2025-03-04,576.8599853515625,option_trading,0.13562431226456484,0.19711132035212586
2025-03-05,583.0599975585938,option_trading,0.13594358725297034,0.19416377750283176
2025-03-06,572.7100219726562,option_trading,0.13913495343349938,0.18114666857671474
2025-03-07,575.9199829101562,option_trading,0.14573884805919646,0.17096891040527576
2025-03-10,560.5800170898438,option_trading,0.14748791070700829,0.20876161931423956
2025-03-11,555.9199829101562,option_trading,0.1612650348058308,0.2440656808249853
2025-03-12,558.8699951171875,option_trading,0.15869503990517245,0.23788949327496417
2025-03-13,551.4199829101562,option_trading,0.16041775250715154,0.21456516165112513
2025-03-14,562.8099975585938,option_trading,0.16163219884741148,0.18476505114752115
2025-03-17,567.1500244140625,option_trading,0.1758109987231671,0.181851056159083
2025-03-18,561.02001953125,option_trading,0.17766822303259658,0.1948991392344901
